depth,nx,ny,T,decode_T,pointwise_limit,x_pos,y_pos,product_offsets,cost,cost_per_mult,cost_per_decode_mult,max_adjacent_overlap,total_overlap,pointwise_overlap,is_prefill_pareto,is_decode_pareto,source
5,2,2,4,2,4,0 9,0 11,0 9 11 20,-2,-0.500000,-1.000000,4,4,2,0,0,solver
5,2,2,4,2,4,0 9,0 10,0 9 10 19,-1,-0.250000,-0.500000,5,5,2,0,0,solver
5,2,2,4,2,4,0 9,0 8,0 8 9 17,1,0.250000,0.500000,5,5,2,0,0,solver
5,2,2,4,2,4,0 9,0 7,0 7 9 16,2,0.500000,1.000000,4,4,2,0,0,solver
5,2,2,4,2,4,0 9,0 6,0 6 9 15,3,0.750000,1.500000,3,3,2,0,0,solver
5,2,2,4,2,4,0 9,0 5,0 5 9 14,4,1.000000,2.000000,2,4,2,0,0,solver
5,2,2,4,2,4,0 9,0 4,0 4 9 13,5,1.250000,2.500000,2,5,2,0,0,solver
5,2,2,4,2,4,0 9,0 3,0 3 9 12,6,1.500000,3.000000,3,6,2,0,0,solver
5,2,2,4,2,4,0 8,0 23,0 8 23 31,-13,-3.250000,-6.500000,0,0,1,0,0,solver
5,2,2,4,2,4,0 8,0 22,0 8 22 30,-12,-3.000000,-6.000000,0,0,1,0,0,solver
5,2,2,4,2,4,0 8,0 21,0 8 21 29,-11,-2.750000,-5.500000,0,0,1,0,0,solver
5,2,2,4,2,4,0 8,0 20,0 8 20 28,-10,-2.500000,-5.000000,0,0,1,0,0,solver
5,2,2,4,2,4,0 8,0 19,0 8 19 27,-9,-2.250000,-4.500000,0,0,1,0,0,solver
5,2,2,4,2,4,0 8,0 18,0 8 18 26,-8,-2.000000,-4.000000,0,0,1,0,0,solver
5,2,2,4,2,4,0 8,0 17,0 8 17 25,-7,-1.750000,-3.500000,0,0,1,0,0,solver
5,2,2,4,2,4,0 8,0 16,0 8 16 24,-6,-1.500000,-3.000000,0,0,1,0,0,solver
5,2,2,4,2,4,0 8,0 15,0 8 15 23,-5,-1.250000,-2.500000,0,0,1,0,0,solver
5,2,2,4,2,4,0 8,0 14,0 8 14 22,-4,-1.000000,-2.000000,0,0,1,0,0,solver
5,2,2,4,2,4,0 8,0 13,0 8 13 21,-3,-0.750000,-1.500000,1,1,2,0,0,solver
5,2,2,4,2,4,0 8,0 12,0 8 12 20,-2,-0.500000,-1.000000,2,2,2,0,0,solver
5,2,2,4,2,4,0 8,0 11,0 8 11 19,-1,-0.250000,-0.500000,3,3,2,0,0,solver
5,2,2,4,2,4,0 8,0 10,0 8 10 18,0,0.000000,0.000000,4,4,2,0,0,solver
5,2,2,4,2,4,0 8,0 9,0 8 9 17,1,0.250000,0.500000,5,5,2,0,0,solver
5,2,2,4,2,4,0 8,0 7,0 7 8 15,3,0.750000,1.500000,5,5,2,0,0,solver
5,2,2,4,2,4,0 8,0 6,0 6 8 14,4,1.000000,2.000000,4,4,2,0,0,solver
5,2,2,4,2,4,0 8,0 5,0 5 8 13,5,1.250000,2.500000,3,5,2,0,0,solver
5,2,2,4,2,4,0 8,0 4,0 4 8 12,6,1.500000,3.000000,2,6,2,0,0,solver
5,2,2,4,2,4,0 8,0 3,0 3 8 11,7,1.750000,3.500000,3,7,2,0,0,solver
5,2,2,4,2,4,0 7,0 23,0 7 23 30,-12,-3.000000,-6.000000,0,0,1,0,0,solver
5,2,2,4,2,4,0 7,0 22,0 7 22 29,-11,-2.750000,-5.500000,0,0,1,0,0,solver
5,2,2,4,2,4,0 7,0 21,0 7 21 28,-10,-2.500000,-5.000000,0,0,1,0,0,solver
5,2,2,4,2,4,0 7,0 20,0 7 20 27,-9,-2.250000,-4.500000,0,0,1,0,0,solver
5,2,2,4,2,4,0 7,0 19,0 7 19 26,-8,-2.000000,-4.000000,0,0,1,0,0,solver
5,2,2,4,2,4,0 7,0 18,0 7 18 25,-7,-1.750000,-3.500000,0,0,1,0,0,solver
5,2,2,4,2,4,0 7,0 17,0 7 17 24,-6,-1.500000,-3.000000,0,0,1,0,0,solver
5,2,2,4,2,4,0 7,0 16,0 7 16 23,-5,-1.250000,-2.500000,0,0,1,0,0,solver
5,2,2,4,2,4,0 7,0 15,0 7 15 22,-4,-1.000000,-2.000000,0,0,1,0,0,solver
5,2,2,4,2,4,0 7,0 14,0 7 14 21,-3,-0.750000,-1.500000,0,0,1,0,0,solver
5,2,2,4,2,4,0 7,0 13,0 7 13 20,-2,-0.500000,-1.000000,0,0,1,0,0,solver
5,2,2,4,2,4,0 7,0 12,0 7 12 19,-1,-0.250000,-0.500000,1,1,2,0,0,solver
5,2,2,4,2,4,0 7,0 11,0 7 11 18,0,0.000000,0.000000,2,2,2,0,0,solver
5,2,2,4,2,4,0 7,0 10,0 7 10 17,1,0.250000,0.500000,3,3,2,0,0,solver
5,2,2,4,2,4,0 7,0 9,0 7 9 16,2,0.500000,1.000000,4,4,2,0,0,solver
5,2,2,4,2,4,0 7,0 8,0 7 8 15,3,0.750000,1.500000,5,5,2,0,0,solver
5,2,2,4,2,4,0 7,0 6,0 6 7 13,5,1.250000,2.500000,5,5,2,0,0,solver
5,2,2,4,2,4,0 7,0 5,0 5 7 12,6,1.500000,3.000000,4,6,2,0,0,solver
5,2,2,4,2,4,0 7,0 4,0 4 7 11,7,1.750000,3.500000,3,7,2,0,0,solver
5,2,2,4,2,4,0 7,0 3,0 3 7 10,8,2.000000,4.000000,3,8,2,0,0,solver
5,2,2,4,2,4,0 6,0 23,0 6 23 29,-11,-2.750000,-5.500000,0,0,1,0,0,solver
5,2,2,4,2,4,0 6,0 22,0 6 22 28,-10,-2.500000,-5.000000,0,0,1,0,0,solver
5,2,2,4,2,4,0 6,0 21,0 6 21 27,-9,-2.250000,-4.500000,0,0,1,0,0,solver
5,2,2,4,2,4,0 6,0 20,0 6 20 26,-8,-2.000000,-4.000000,0,0,1,0,0,solver
5,2,2,4,2,4,0 6,0 19,0 6 19 25,-7,-1.750000,-3.500000,0,0,1,0,0,solver
5,2,2,4,2,4,0 6,0 18,0 6 18 24,-6,-1.500000,-3.000000,0,0,1,0,0,solver
5,2,2,4,2,4,0 6,0 17,0 6 17 23,-5,-1.250000,-2.500000,0,0,1,0,0,solver
5,2,2,4,2,4,0 6,0 16,0 6 16 22,-4,-1.000000,-2.000000,0,0,1,0,0,solver
5,2,2,4,2,4,0 6,0 15,0 6 15 21,-3,-0.750000,-1.500000,0,0,1,0,0,solver
5,2,2,4,2,4,0 6,0 14,0 6 14 20,-2,-0.500000,-1.000000,0,0,1,0,0,solver
5,2,2,4,2,4,0 6,0 13,0 6 13 19,-1,-0.250000,-0.500000,0,0,1,0,0,solver
5,2,2,4,2,4,0 6,0 12,0 6 12 18,0,0.000000,0.000000,0,0,1,0,0,solver
5,2,2,4,2,4,0 6,0 11,0 6 11 17,1,0.250000,0.500000,1,1,2,0,0,solver
5,2,2,4,2,4,0 6,0 10,0 6 10 16,2,0.500000,1.000000,2,2,2,0,0,solver
5,2,2,4,2,4,0 6,0 9,0 6 9 15,3,0.750000,1.500000,3,3,2,0,0,solver
5,2,2,4,2,4,0 6,0 8,0 6 8 14,4,1.000000,2.000000,4,4,2,0,0,solver
5,2,2,4,2,4,0 6,0 7,0 6 7 13,5,1.250000,2.500000,5,5,2,0,0,solver
5,2,2,4,2,4,0 6,0 5,0 5 6 11,7,1.750000,3.500000,5,7,2,0,0,solver
5,2,2,4,2,4,0 6,0 4,0 4 6 10,8,2.000000,4.000000,4,8,2,0,0,solver
5,2,2,4,2,4,0 6,0 3,0 3 6 9,9,2.250000,4.500000,3,9,2,0,0,solver
5,2,2,4,2,4,0 5,0 23,0 5 23 28,-10,-2.500000,-5.000000,1,2,2,0,0,solver
5,2,2,4,2,4,0 5,0 22,0 5 22 27,-9,-2.250000,-4.500000,1,2,2,0,0,solver
5,2,2,4,2,4,0 5,0 21,0 5 21 26,-8,-2.000000,-4.000000,1,2,2,0,0,solver
5,2,2,4,2,4,0 5,0 20,0 5 20 25,-7,-1.750000,-3.500000,1,2,2,0,0,solver
5,2,2,4,2,4,0 5,0 19,0 5 19 24,-6,-1.500000,-3.000000,1,2,2,0,0,solver
5,2,2,4,2,4,0 5,0 18,0 5 18 23,-5,-1.250000,-2.500000,1,2,2,0,0,solver
5,2,2,4,2,4,0 5,0 17,0 5 17 22,-4,-1.000000,-2.000000,1,2,2,0,0,solver
5,2,2,4,2,4,0 5,0 16,0 5 16 21,-3,-0.750000,-1.500000,1,2,2,0,0,solver
5,2,2,4,2,4,0 5,0 15,0 5 15 20,-2,-0.500000,-1.000000,1,2,2,0,0,solver
5,2,2,4,2,4,0 5,0 14,0 5 14 19,-1,-0.250000,-0.500000,1,2,2,0,0,solver
5,2,2,4,2,4,0 5,0 13,0 5 13 18,0,0.000000,0.000000,1,2,2,0,0,solver
5,2,2,4,2,4,0 5,0 12,0 5 12 17,1,0.250000,0.500000,1,2,2,0,0,solver
5,2,2,4,2,4,0 5,0 11,0 5 11 16,2,0.500000,1.000000,1,2,2,0,0,solver
5,2,2,4,2,4,0 5,0 10,0 5 10 15,3,0.750000,1.500000,1,3,2,0,0,solver
5,2,2,4,2,4,0 5,0 9,0 5 9 14,4,1.000000,2.000000,2,4,2,0,0,solver
5,2,2,4,2,4,0 5,0 8,0 5 8 13,5,1.250000,2.500000,3,5,2,0,0,solver
5,2,2,4,2,4,0 5,0 7,0 5 7 12,6,1.500000,3.000000,4,6,2,0,0,solver
5,2,2,4,2,4,0 5,0 6,0 5 6 11,7,1.750000,3.500000,5,7,2,0,0,solver
5,2,2,4,2,4,0 5,0 4,0 4 5 9,9,2.250000,4.500000,5,9,3,0,0,solver
5,2,2,4,2,4,0 5,0 3,0 3 5 8,10,2.500000,5.000000,4,10,3,0,0,solver
5,2,2,4,2,4,0 4,0 23,0 4 23 27,-9,-2.250000,-4.500000,2,4,2,0,0,solver
5,2,2,4,2,4,0 4,0 22,0 4 22 26,-8,-2.000000,-4.000000,2,4,2,0,0,solver
5,2,2,4,2,4,0 4,0 21,0 4 21 25,-7,-1.750000,-3.500000,2,4,2,0,0,solver
5,2,2,4,2,4,0 4,0 20,0 4 20 24,-6,-1.500000,-3.000000,2,4,2,0,0,solver
5,2,2,4,2,4,0 4,0 19,0 4 19 23,-5,-1.250000,-2.500000,2,4,2,0,0,solver
5,2,2,4,2,4,0 4,0 18,0 4 18 22,-4,-1.000000,-2.000000,2,4,2,0,0,solver
5,2,2,4,2,4,0 4,0 17,0 4 17 21,-3,-0.750000,-1.500000,2,4,2,0,0,solver
5,2,2,4,2,4,0 4,0 16,0 4 16 20,-2,-0.500000,-1.000000,2,4,2,0,0,solver
5,2,2,4,2,4,0 4,0 15,0 4 15 19,-1,-0.250000,-0.500000,2,4,2,0,0,solver
5,2,2,4,2,4,0 4,0 14,0 4 14 18,0,0.000000,0.000000,2,4,2,0,0,solver
5,2,2,4,2,4,0 4,0 13,0 4 13 17,1,0.250000,0.500000,2,4,2,0,0,solver
5,2,2,4,2,4,0 4,0 12,0 4 12 16,2,0.500000,1.000000,2,4,2,0,0,solver
5,2,2,4,2,4,0 4,0 11,0 4 11 15,3,0.750000,1.500000,2,4,2,0,0,solver
5,2,2,4,2,4,0 4,0 10,0 4 10 14,4,1.000000,2.000000,2,4,2,0,0,solver
5,2,2,4,2,4,0 4,0 9,0 4 9 13,5,1.250000,2.500000,2,5,2,0,0,solver
5,2,2,4,2,4,0 4,0 8,0 4 8 12,6,1.500000,3.000000,2,6,2,0,0,solver
5,2,2,4,2,4,0 4,0 7,0 4 7 11,7,1.750000,3.500000,3,7,2,0,0,solver
5,2,2,4,2,4,0 4,0 6,0 4 6 10,8,2.000000,4.000000,4,8,2,0,0,solver
5,2,2,4,2,4,0 4,0 5,0 4 5 9,9,2.250000,4.500000,5,9,3,0,0,solver
5,2,2,4,2,4,0 4,0 3,0 3 4 7,11,2.750000,5.500000,5,11,3,0,0,solver
5,2,2,4,2,4,0 3,0 23,0 3 23 26,-8,-2.000000,-4.000000,3,6,2,0,0,solver
5,2,2,4,2,4,0 3,0 22,0 3 22 25,-7,-1.750000,-3.500000,3,6,2,0,0,solver
5,2,2,4,2,4,0 3,0 21,0 3 21 24,-6,-1.500000,-3.000000,3,6,2,0,0,solver
5,2,2,4,2,4,0 3,0 20,0 3 20 23,-5,-1.250000,-2.500000,3,6,2,0,0,solver
5,2,2,4,2,4,0 3,0 19,0 3 19 22,-4,-1.000000,-2.000000,3,6,2,0,0,solver
5,2,2,4,2,4,0 3,0 18,0 3 18 21,-3,-0.750000,-1.500000,3,6,2,0,0,solver
5,2,2,4,2,4,0 3,0 17,0 3 17 20,-2,-0.500000,-1.000000,3,6,2,0,0,solver
5,2,2,4,2,4,0 3,0 16,0 3 16 19,-1,-0.250000,-0.500000,3,6,2,0,0,solver
5,2,2,4,2,4,0 3,0 15,0 3 15 18,0,0.000000,0.000000,3,6,2,0,0,solver
5,2,2,4,2,4,0 3,0 14,0 3 14 17,1,0.250000,0.500000,3,6,2,0,0,solver
5,2,2,4,2,4,0 3,0 13,0 3 13 16,2,0.500000,1.000000,3,6,2,0,0,solver
5,2,2,4,2,4,0 3,0 12,0 3 12 15,3,0.750000,1.500000,3,6,2,0,0,solver
5,2,2,4,2,4,0 3,0 11,0 3 11 14,4,1.000000,2.000000,3,6,2,0,0,solver
5,2,2,4,2,4,0 3,0 10,0 3 10 13,5,1.250000,2.500000,3,6,2,0,0,solver
5,2,2,4,2,4,0 3,0 9,0 3 9 12,6,1.500000,3.000000,3,6,2,0,0,solver
5,2,2,4,2,4,0 3,0 8,0 3 8 11,7,1.750000,3.500000,3,7,2,0,0,solver
5,2,2,4,2,4,0 3,0 7,0 3 7 10,8,2.000000,4.000000,3,8,2,0,0,solver
5,2,2,4,2,4,0 3,0 6,0 3 6 9,9,2.250000,4.500000,3,9,2,0,0,solver
5,2,2,4,2,4,0 3,0 5,0 3 5 8,10,2.500000,5.000000,4,10,3,0,0,solver
5,2,2,4,2,4,0 3,0 4,0 3 4 7,11,2.750000,5.500000,5,11,3,0,0,solver
5,2,3,6,3,4,0 14,0 11 23,0 11 14 23 25 37,-7,-1.166667,-2.333333,4,7,2,1,0,solver
5,2,3,6,3,4,0 14,0 11 22,0 11 14 22 25 36,-6,-1.000000,-2.000000,3,6,2,0,0,solver
5,2,3,6,3,4,0 14,0 10 21,0 10 14 21 24 35,-5,-0.833333,-1.666667,3,5,2,0,0,solver
5,2,3,6,3,4,0 14,0 10 20,0 10 14 20 24 34,-4,-0.666667,-1.333333,2,4,2,0,0,solver
5,2,3,6,3,4,0 14,0 9 19,0 9 14 19 23 33,-3,-0.500000,-1.000000,2,4,2,0,0,solver
5,2,3,6,3,4,0 14,0 9 18,0 9 14 18 23 32,-2,-0.333333,-0.666667,2,4,2,0,0,solver
5,2,3,6,3,4,0 14,0 8 17,0 8 14 17 22 31,-1,-0.166667,-0.333333,3,4,2,0,0,solver
5,2,3,6,3,4,0 14,0 8 16,0 8 14 16 22 30,0,0.000000,0.000000,4,4,2,0,0,solver
5,2,3,6,3,4,0 14,0 7 15,0 7 14 15 21 29,1,0.166667,0.333333,5,5,2,0,0,solver
5,2,3,6,3,4,0 14,0 6 13,0 6 13 14 20 27,3,0.500000,1.000000,5,5,2,0,0,solver
5,2,3,6,3,4,0 14,0 6 12,0 6 12 14 20 26,4,0.666667,1.333333,4,4,2,0,0,solver
5,2,3,6,3,4,0 14,0 5 11,0 5 11 14 19 25,5,0.833333,1.666667,3,5,2,0,0,solver
5,2,3,6,3,4,0 14,0 5 10,0 5 10 14 19 24,6,1.000000,2.000000,2,6,2,0,0,solver
5,2,3,6,3,4,0 14,0 4 9,0 4 9 14 18 23,7,1.166667,2.333333,2,7,2,0,0,solver
5,2,3,6,3,4,0 14,0 4 8,0 4 8 14 18 22,8,1.333333,2.666667,2,8,2,0,0,solver
5,2,3,6,3,4,0 14,0 3 7,0 3 7 14 17 21,9,1.500000,3.000000,3,10,2,0,0,solver
5,2,3,6,3,4,0 14,0 3 6,0 3 6 14 17 20,10,1.666667,3.333333,3,12,2,0,0,solver
5,2,3,6,3,4,0 13,0 11 23,0 11 13 23 24 36,-6,-1.000000,-2.000000,5,9,2,0,0,solver
5,2,3,6,3,4,0 13,0 11 22,0 11 13 22 24 35,-5,-0.833333,-1.666667,4,8,2,0,0,solver
5,2,3,6,3,4,0 13,0 10 21,0 10 13 21 23 34,-4,-0.666667,-1.333333,4,7,2,0,0,solver
5,2,3,6,3,4,0 13,0 10 20,0 10 13 20 23 33,-3,-0.500000,-1.000000,3,6,2,0,0,solver
5,2,3,6,3,4,0 13,0 9 19,0 9 13 19 22 32,-2,-0.333333,-0.666667,3,5,2,0,0,solver
5,2,3,6,3,4,0 13,0 9 18,0 9 13 18 22 31,-1,-0.166667,-0.333333,2,5,2,0,0,solver
5,2,3,6,3,4,0 13,0 8 17,0 8 13 17 21 30,0,0.000000,0.000000,2,5,2,0,0,solver
5,2,3,6,3,4,0 13,0 8 16,0 8 13 16 21 29,1,0.166667,0.333333,3,5,2,0,0,solver
5,2,3,6,3,4,0 13,0 7 15,0 7 13 15 20 28,2,0.333333,0.666667,4,5,2,0,0,solver
5,2,3,6,3,4,0 13,0 7 14,0 7 13 14 20 27,3,0.500000,1.000000,5,5,2,0,0,solver
5,2,3,6,3,4,0 13,0 6 12,0 6 12 13 19 25,5,0.833333,1.666667,5,5,2,0,0,solver
5,2,3,6,3,4,0 13,0 5 11,0 5 11 13 18 24,6,1.000000,2.000000,4,6,2,0,0,solver
5,2,3,6,3,4,0 13,0 5 10,0 5 10 13 18 23,7,1.166667,2.333333,3,7,2,0,0,solver
5,2,3,6,3,4,0 13,0 4 9,0 4 9 13 17 22,8,1.333333,2.666667,2,8,2,0,0,solver
5,2,3,6,3,4,0 13,0 4 8,0 4 8 13 17 21,9,1.500000,3.000000,2,9,2,0,0,solver
5,2,3,6,3,4,0 13,0 3 7,0 3 7 13 16 20,10,1.666667,3.333333,3,10,2,0,0,solver
5,2,3,6,3,4,0 13,0 3 6,0 3 6 13 16 19,11,1.833333,3.666667,3,12,2,0,0,solver
5,2,3,6,3,4,0 12,0 11 22,0 11 12 22 23 34,-4,-0.666667,-1.333333,5,10,2,0,0,solver
5,2,3,6,3,4,0 12,0 10 21,0 10 12 21 22 33,-3,-0.500000,-1.000000,5,9,2,0,0,solver
5,2,3,6,3,4,0 12,0 10 20,0 10 12 20 22 32,-2,-0.333333,-0.666667,4,8,2,0,0,solver
5,2,3,6,3,4,0 12,0 9 19,0 9 12 19 21 31,-1,-0.166667,-0.333333,4,7,2,0,0,solver
5,2,3,6,3,4,0 12,0 9 18,0 9 12 18 21 30,0,0.000000,0.000000,3,6,2,0,0,solver
5,2,3,6,3,4,0 12,0 8 17,0 8 12 17 20 29,1,0.166667,0.333333,3,6,2,0,0,solver
5,2,3,6,3,4,0 12,0 8 16,0 8 12 16 20 28,2,0.333333,0.666667,2,6,2,0,0,solver
5,2,3,6,3,4,0 12,0 7 15,0 7 12 15 19 27,3,0.500000,1.000000,3,6,2,0,0,solver
5,2,3,6,3,4,0 12,0 7 14,0 7 12 14 19 26,4,0.666667,1.333333,4,6,2,0,0,solver
5,2,3,6,3,4,0 12,0 6 13,0 6 12 13 18 25,5,0.833333,1.666667,5,6,2,0,0,solver
5,2,3,6,3,4,0 12,0 5 11,0 5 11 12 17 23,7,1.166667,2.333333,5,7,2,0,0,solver
5,2,3,6,3,4,0 12,0 5 10,0 5 10 12 17 22,8,1.333333,2.666667,4,8,2,0,0,solver
5,2,3,6,3,4,0 12,0 4 9,0 4 9 12 16 21,9,1.500000,3.000000,3,9,2,0,0,solver
5,2,3,6,3,4,0 12,0 4 8,0 4 8 12 16 20,10,1.666667,3.333333,2,10,2,0,0,solver
5,2,3,6,3,4,0 12,0 3 7,0 3 7 12 15 19,11,1.833333,3.666667,3,11,2,0,0,solver
5,2,3,6,3,4,0 12,0 3 6,0 3 6 12 15 18,12,2.000000,4.000000,3,12,2,0,0,solver
5,2,3,6,3,4,0 11,0 10 20,0 10 11 20 21 31,-1,-0.166667,-0.333333,5,10,2,0,0,solver
5,2,3,6,3,4,0 11,0 9 19,0 9 11 19 20 30,0,0.000000,0.000000,5,9,2,0,0,solver
5,2,3,6,3,4,0 11,0 9 18,0 9 11 18 20 29,1,0.166667,0.333333,4,8,2,0,0,solver
5,2,3,6,3,4,0 11,0 8 17,0 8 11 17 19 28,2,0.333333,0.666667,4,7,2,0,0,solver
5,2,3,6,3,4,0 11,0 8 16,0 8 11 16 19 27,3,0.500000,1.000000,3,7,2,0,0,solver
5,2,3,6,3,4,0 11,0 7 15,0 7 11 15 18 26,4,0.666667,1.333333,3,7,2,0,0,solver
5,2,3,6,3,4,0 11,0 7 14,0 7 11 14 18 25,5,0.833333,1.666667,3,7,2,0,0,solver
5,2,3,6,3,4,0 11,0 6 13,0 6 11 13 17 24,6,1.000000,2.000000,4,7,2,0,0,solver
5,2,3,6,3,4,0 11,0 6 12,0 6 11 12 17 23,7,1.166667,2.333333,5,7,2,0,0,solver
5,2,3,6,3,4,0 11,0 5 10,0 5 10 11 16 21,9,1.500000,3.000000,5,9,2,0,0,solver
5,2,3,6,3,4,0 11,0 4 9,0 4 9 11 15 20,10,1.666667,3.333333,4,10,2,0,0,solver
5,2,3,6,3,4,0 11,0 4 8,0 4 8 11 15 19,11,1.833333,3.666667,3,11,2,0,0,solver
5,2,3,6,3,4,0 11,0 3 7,0 3 7 11 14 18,12,2.000000,4.000000,3,12,2,0,0,solver
5,2,3,6,3,4,0 11,0 3 6,0 3 6 11 14 17,13,2.166667,4.333333,3,13,2,0,0,solver
5,2,3,6,3,4,0 10,0 11 23,0 10 11 21 23 33,-3,-0.500000,-1.000000,5,9,2,0,0,solver
5,2,3,6,3,4,0 10,0 11 22,0 10 11 21 22 32,-2,-0.333333,-0.666667,5,10,2,0,0,solver
5,2,3,6,3,4,0 10,0 9 18,0 9 10 18 19 28,2,0.333333,0.666667,5,10,2,0,0,solver
5,2,3,6,3,4,0 10,0 8 17,0 8 10 17 18 27,3,0.500000,1.000000,5,9,2,0,0,solver
5,2,3,6,3,4,0 10,0 8 16,0 8 10 16 18 26,4,0.666667,1.333333,4,8,2,0,0,solver
5,2,3,6,3,4,0 10,0 7 15,0 7 10 15 17 25,5,0.833333,1.666667,4,8,2,0,0,solver
5,2,3,6,3,4,0 10,0 7 14,0 7 10 14 17 24,6,1.000000,2.000000,3,8,2,0,0,solver
5,2,3,6,3,4,0 10,0 6 13,0 6 10 13 16 23,7,1.166667,2.333333,3,8,2,0,0,solver
5,2,3,6,3,4,0 10,0 6 12,0 6 10 12 16 22,8,1.333333,2.666667,4,8,2,0,0,solver
5,2,3,6,3,4,0 10,0 5 11,0 5 10 11 15 21,9,1.500000,3.000000,5,9,3,0,0,solver
5,2,3,6,3,4,0 10,0 4 9,0 4 9 10 14 19,11,1.833333,3.666667,5,11,3,0,0,solver
5,2,3,6,3,4,0 10,0 4 8,0 4 8 10 14 18,12,2.000000,4.000000,4,12,2,0,0,solver
5,2,3,6,3,4,0 10,0 3 7,0 3 7 10 13 17,13,2.166667,4.333333,3,13,2,0,0,solver
5,2,3,6,3,4,0 10,0 3 6,0 3 6 10 13 16,14,2.333333,4.666667,3,14,2,0,0,solver
5,2,3,6,3,4,0 9,0 11 23,0 9 11 20 23 32,-2,-0.333333,-0.666667,4,7,2,0,0,solver
5,2,3,6,3,4,0 9,0 11 22,0 9 11 20 22 31,-1,-0.166667,-0.333333,4,8,2,0,0,solver
5,2,3,6,3,4,0 9,0 10 21,0 9 10 19 21 30,0,0.000000,0.000000,5,9,2,0,0,solver
5,2,3,6,3,4,0 9,0 10 20,0 9 10 19 20 29,1,0.166667,0.333333,5,10,2,0,0,solver
5,2,3,6,3,4,0 9,0 8 16,0 8 9 16 17 25,5,0.833333,1.666667,5,10,2,0,0,solver
5,2,3,6,3,4,0 9,0 7 15,0 7 9 15 16 24,6,1.000000,2.000000,5,9,2,0,0,solver
5,2,3,6,3,4,0 9,0 7 14,0 7 9 14 16 23,7,1.166667,2.333333,4,9,2,0,0,solver
5,2,3,6,3,4,0 9,0 6 13,0 6 9 13 15 22,8,1.333333,2.666667,4,9,2,0,0,solver
5,2,3,6,3,4,0 9,0 6 12,0 6 9 12 15 21,9,1.500000,3.000000,3,9,2,0,0,solver
5,2,3,6,3,4,0 9,0 5 11,0 5 9 11 14 20,10,1.666667,3.333333,4,10,3,0,0,solver
5,2,3,6,3,4,0 9,0 5 10,0 5 9 10 14 19,11,1.833333,3.666667,5,11,3,0,0,solver
5,2,3,6,3,4,0 9,0 4 8,0 4 8 9 13 17,13,2.166667,4.333333,5,13,3,0,0,solver
5,2,3,6,3,4,0 9,0 3 7,0 3 7 9 12 16,14,2.333333,4.666667,4,14,3,0,0,solver
5,2,3,6,3,4,0 9,0 3 6,0 3 6 9 12 15,15,2.500000,5.000000,3,15,2,0,0,solver
5,2,3,6,3,4,0 8,0 11 23,0 8 11 19 23 31,-1,-0.166667,-0.333333,3,5,2,0,0,solver
5,2,3,6,3,4,0 8,0 11 22,0 8 11 19 22 30,0,0.000000,0.000000,3,6,2,0,0,solver
5,2,3,6,3,4,0 8,0 10 21,0 8 10 18 21 29,1,0.166667,0.333333,4,7,2,0,0,solver
5,2,3,6,3,4,0 8,0 10 20,0 8 10 18 20 28,2,0.333333,0.666667,4,8,2,0,0,solver
5,2,3,6,3,4,0 8,0 9 19,0 8 9 17 19 27,3,0.500000,1.000000,5,9,2,0,0,solver
5,2,3,6,3,4,0 8,0 9 18,0 8 9 17 18 26,4,0.666667,1.333333,5,10,2,0,0,solver
5,2,3,6,3,4,0 8,0 7 14,0 7 8 14 15 22,8,1.333333,2.666667,5,10,2,0,0,solver
5,2,3,6,3,4,0 8,0 6 13,0 6 8 13 14 21,9,1.500000,3.000000,5,10,2,0,0,solver
5,2,3,6,3,4,0 8,0 6 12,0 6 8 12 14 20,10,1.666667,3.333333,4,10,2,0,0,solver
5,2,3,6,3,4,0 8,0 5 11,0 5 8 11 13 19,11,1.833333,3.666667,4,11,3,0,0,solver
5,2,3,6,3,4,0 8,0 5 10,0 5 8 10 13 18,12,2.000000,4.000000,4,12,3,0,0,solver
5,2,3,6,3,4,0 8,0 4 9,0 4 8 9 12 17,13,2.166667,4.333333,5,13,3,0,0,solver
5,2,3,6,3,4,0 8,0 3 7,0 3 7 8 11 15,15,2.500000,5.000000,5,15,3,0,0,solver
5,2,3,6,3,4,0 8,0 3 6,0 3 6 8 11 14,16,2.666667,5.333333,4,16,3,0,0,solver
5,2,3,6,3,4,0 7,0 11 23,0 7 11 18 23 30,0,0.000000,0.000000,2,3,2,0,0,solver
5,2,3,6,3,4,0 7,0 11 22,0 7 11 18 22 29,1,0.166667,0.333333,2,4,2,0,0,solver
5,2,3,6,3,4,0 7,0 10 21,0 7 10 17 21 28,2,0.333333,0.666667,3,5,2,0,0,solver
5,2,3,6,3,4,0 7,0 10 20,0 7 10 17 20 27,3,0.500000,1.000000,3,6,2,0,0,solver
5,2,3,6,3,4,0 7,0 9 19,0 7 9 16 19 26,4,0.666667,1.333333,4,7,2,0,0,solver
5,2,3,6,3,4,0 7,0 9 18,0 7 9 16 18 25,5,0.833333,1.666667,4,8,2,0,0,solver
5,2,3,6,3,4,0 7,0 8 17,0 7 8 15 17 24,6,1.000000,2.000000,5,9,2,0,0,solver
5,2,3,6,3,4,0 7,0 8 16,0 7 8 15 16 23,7,1.166667,2.333333,5,10,2,0,0,solver
5,2,3,6,3,4,0 7,0 6 12,0 6 7 12 13 19,11,1.833333,3.666667,5,11,2,0,0,solver
